TeamId,TeamName,SubmissionDate,Score
7664753,C. Flores,11/6/2021 6:25,0.78708
6257745,GEORGE DOUKAS,11/8/2021 18:40,0.78708
947162,Ross Gritz,11/9/2021 3:23,0.78708
5251713,Andrés Campaña,11/7/2021 1:38,0.78708
4714841,Hisashi Onishi,11/7/2021 10:01,0.78708
7681198,SN1134,11/7/2021 14:59,0.78708
7681573,jinduzi,11/10/2021 7:54,0.78708
7661031,leny132,11/9/2021 10:16,0.78708
7682085,Wenchao Wang #2,11/7/2021 14:08,0.78708
7682846,YevheniyRud,11/12/2021 22:15,0.78708
7682729,Henry Carstens #2,11/8/2021 15:04,0.78708
7135363,Scott W #2,11/7/2021 18:15,0.78708
7546415,S.N,11/14/2021 8:18,0.78708
7684468,Marcio Cruz,11/8/2021 1:11,0.78708
7684938,Ernesto Weise,11/8/2021 4:10,0.78708
4232294,umar khan,11/13/2021 13:08,0.78708
7688199,chenxuehua,11/8/2021 13:32,0.78708
5857930,Stuart McGibbon,11/8/2021 18:09,0.78708
7683547,Harney Lou,11/8/2021 20:21,0.78708
7388660,Shaheen Hane,11/8/2021 22:25,0.78708
7691756,Ghazaleh Noroozi,11/9/2021 0:54,0.78708
7392282,Ebony Barnes,11/12/2021 4:50,0.78708
7692372,sepehr asgarian,11/9/2021 3:32,0.78708
7389856,Syed Naser,11/11/2021 5:02,0.78708
7512381,Hidetoshi Nishiguchi,11/13/2021 23:53,0.78708
7388999,Jenny Cao #2,11/9/2021 8:48,0.78708
6160614,김찬영,11/9/2021 18:57,0.78708
6671120,Mr Kukushenok,11/17/2021 10:15,0.78708
7700272,quynhbeo,11/17/2021 15:54,0.78708
7694638,Wei Song ,11/11/2021 1:08,0.78708
7389200,Nana OwusuVCU,11/11/2021 2:59,0.78708
6716223,paracoccichan,11/16/2021 2:30,0.78708
7197900,An Indie Programmer,11/11/2021 11:08,0.78708
7593219,Nguyen Duc Kien,11/12/2021 14:35,0.78708
7708500,CHANG_GIA-MING,11/11/2021 15:57,0.78708
7420648,DenisGu,11/11/2021 19:01,0.78708
7709083,huan lee han,11/11/2021 18:02,0.78708
7710543,richardjw,11/12/2021 1:55,0.78708
6948114,haogege_young,11/12/2021 3:05,0.78708
1139649,Richard Farnworth,11/12/2021 3:31,0.78708
7475465,Woojae98,11/12/2021 4:10,0.78708
7702449,helloLss,11/15/2021 5:21,0.78708
7708849,Nate Tran,11/16/2021 1:33,0.78708
7676829,MERVE ORAL,11/17/2021 14:35,0.78708
992504,ActionDK,11/13/2021 6:23,0.78708
7682018,Samuel Cortinhas,11/14/2021 17:58,0.78708
6556500,Yewon Kang #2,11/14/2021 14:42,0.78708
5428823,Simone Di Paolo,11/18/2021 8:49,0.78708
7456978,Jung Tuan,11/12/2021 16:33,0.78708
7717757,Boy Mike,11/13/2021 12:41,0.78708
7718155,dragonmaster616,11/13/2021 15:10,0.78708
7719575,ASas,11/13/2021 19:35,0.78708
7715173,AlexCook,11/14/2021 0:20,0.78708
7720359,JustAnEater,11/14/2021 0:55,0.78708
7535450,Viktor_Men_T,11/14/2021 10:00,0.78708
7722722,malvezz,11/14/2021 14:21,0.78708
6406590,Vincent Lebe,11/14/2021 18:48,0.78708
7724171,Magic Karps,11/18/2021 13:34,0.78708
7724656,YeonheuiKim,11/14/2021 18:55,0.78708
7725411,Anuar Baisynov,11/16/2021 11:37,0.78708
7705446,Max Rosenberg,11/15/2021 21:58,0.78708
7722824,x571847455,11/16/2021 10:00,0.78708
7719823,Sam Smith #3,11/15/2021 16:23,0.78708
7727302,noish1900,11/15/2021 12:03,0.78708
7585774,saka yuta,11/15/2021 8:29,0.78708
7721631,我是一只鱼,11/15/2021 12:00,0.78708
7388081,Kamal Singh,11/15/2021 12:41,0.78708
7730618,Luis Scherer,11/16/2021 16:44,0.78708
7727740,Dustin Lee #2,11/15/2021 18:44,0.78708
7731502,Carston Koziol,11/15/2021 22:30,0.78708
7731609,Karen Lin,11/17/2021 1:02,0.78708
7717646,数据挖掘10组,11/16/2021 9:52,0.78708
7730379,Tara Moore,11/16/2021 6:08,0.78708
7666721,Yz Ding 123,11/16/2021 13:01,0.78708
7646277,sequoia12,11/16/2021 13:42,0.78708
7629559,Yaroslav Kizyma,11/18/2021 10:24,0.78708
7205434,redrobb07,11/16/2021 16:33,0.78708
7736288,JohnAche,11/16/2021 17:18,0.78708
7606954,Saad Eldeen Badr,11/16/2021 23:32,0.78708
7738404,AlbertGong,11/17/2021 2:00,0.78708
7731584,liul21,11/17/2021 5:31,0.78708
7739249,Jialing Niu,11/17/2021 5:59,0.78708
7673624,Eduardo Schiavo,11/17/2021 11:27,0.78708
7666285,TM #3,11/17/2021 11:28,0.78708
7615605,liuxueyu,11/18/2021 10:33,0.78708
6635408,Aarti Nawlakhe,11/17/2021 12:22,0.78708
6521530,Kirill Orlov #2,11/17/2021 13:11,0.78708
7710528,asderbasdaf,11/17/2021 15:06,0.78708
7710635,ljahsfqa,11/17/2021 15:12,0.78708
7704598,Kraxur,11/17/2021 16:40,0.78708
7743583,BI-BHTB WINF 16 W21-Gr7,11/18/2021 11:34,0.78708
7743781,prasad m shaivas,11/17/2021 20:56,0.78708
7744403,Vatsal Rana,11/17/2021 23:21,0.78708
6776703,Masashi AK,11/17/2021 23:19,0.78708
7389885,Jordan Ostulano,11/18/2021 2:06,0.78708
7522747,Yeldar Sagyn,11/18/2021 5:51,0.78708
7745583,Billvbui,11/18/2021 5:41,0.78708
7746400,Kozha Nazerke ,11/18/2021 6:29,0.78708
7640382,varshapande,11/18/2021 7:18,0.78708
7710252,yosuke ueki,11/18/2021 13:28,0.78708
7747428,Manuel Alessio,11/18/2021 9:30,0.78708
6218270,chumajin,11/18/2021 10:51,0.78708
7729787,Torsten Gfesser,11/18/2021 11:20,0.78708
7740935,Ibalvarez,11/18/2021 12:49,0.78708
7712873,Logistica Seoyon,11/18/2021 17:11,0.78708
5612392,zihaoxie,9/19/2021 16:21,0.78468
5685525,Nguyen Tuong Quang,9/21/2021 5:21,0.78468
7363148,nakere424,11/18/2021 17:58,0.78468
6913556,minseop-jeong,9/20/2021 5:27,0.78468
7416572,Saikushal Marri,9/20/2021 2:35,0.78468
7440758,kimm_jihyun,9/26/2021 6:33,0.78468
7440849,pujan dave,9/20/2021 7:47,0.78468
7170121,JINGYU PARK,9/20/2021 8:09,0.78468
7383625,John Meshreki,9/20/2021 20:43,0.78468
7149094,Ruairi O'Sullivan #2,9/20/2021 21:53,0.78468
7412813,GW1135063213,9/27/2021 7:06,0.78468
7053194,masayuki kawaguchi,9/21/2021 10:33,0.78468
7446733,PatrickMHolbrook,9/22/2021 18:51,0.78468
7446831,chrhjoh,9/21/2021 18:30,0.78468
7442094,Travis Richards,9/21/2021 19:18,0.78468
7447228,Danilo Clemente,9/23/2021 5:38,0.78468
7434975,park #4,9/23/2021 1:59,0.78468
7448911,Andriy Skoryk,9/23/2021 10:14,0.78468
4420132,Joe Button,10/2/2021 16:57,0.78468
7446913,Sneha #6,9/22/2021 17:41,0.78468
7449424,DrishtantR,9/23/2021 7:04,0.78468
7374208,The Sleeping Dragon,10/6/2021 15:04,0.78468
7128551,4010,9/23/2021 0:40,0.78468
7451969,JJChoi,10/2/2021 6:26,0.78468
7452990,yezhenn,9/23/2021 6:38,0.78468
4987330,YianSt4,9/25/2021 2:14,0.78468
7413711,DongSoo_96,9/23/2021 10:00,0.78468
1655730,snigdhanov9,9/24/2021 9:27,0.78468
7454806,Max yang,9/23/2021 12:28,0.78468
7453677,Xiaoyue Lyu,9/23/2021 15:56,0.78468
7456461,Deepochito,10/28/2021 7:06,0.78468
7135887,Sabonity,9/24/2021 2:03,0.78468
6053519,IKUTANI,10/14/2021 14:15,0.78468
7165444,Alon Shaaltiel,9/24/2021 10:43,0.78468
7460627,gheron,9/24/2021 14:19,0.78468
5029750,Sanjay Anbu,10/2/2021 15:03,0.78468
6188517,maddenke,9/24/2021 18:26,0.78468
7456987,Rochelle Castro,9/24/2021 20:40,0.78468
7451651,chen wu,9/24/2021 21:30,0.78468
7460567,UchiRiku,9/25/2021 1:28,0.78468
7457560,Francisco Sampaio #2,9/29/2021 16:41,0.78468
6888736,Karthikeyan ,9/25/2021 16:07,0.78468
6106981,Yoshitaka Yoshimura,9/25/2021 22:05,0.78468
7139872,DownyBunny,9/28/2021 1:55,0.78468
7466344,YuYuYu_Hsu,9/25/2021 17:26,0.78468
7209672,Alexander306,9/25/2021 21:28,0.78468
7465621,Makoto Inayoshi,9/26/2021 1:24,0.78468
5483404,Naru77,9/26/2021 3:40,0.78468
154348,Ryne60,9/26/2021 18:36,0.78468
7469251,yuu hazaoka,9/26/2021 15:02,0.78468
7469908,Ishu Katiyar,9/26/2021 15:48,0.78468
4556502,Abhinandan Arya #2,9/26/2021 18:16,0.78468
7443412,Yashita Joshi,9/27/2021 0:12,0.78468
7471804,Wisdom Aselisewine,9/27/2021 3:44,0.78468
7471848,Neeti Bhutada,9/27/2021 3:33,0.78468
7438548,Johannes Fähndrich,10/31/2021 18:35,0.78468
7438616,Yutaka Hasegawa,9/27/2021 6:31,0.78468
7454425,Nihal Srivastava,9/27/2021 13:01,0.78468
7474717,Aaron Isaksen,9/28/2021 14:23,0.78468
7473525,Raphael Omila,9/28/2021 1:04,0.78468
7167618,Matthias Koto,9/27/2021 19:40,0.78468
2566357,Nitineshwar,9/28/2021 1:06,0.78468
7476354,Kenneth Chou,9/27/2021 21:13,0.78468
7198417,Public_Hamlet,9/27/2021 21:56,0.78468
7477115,Klint Mane,9/28/2021 3:03,0.78468
7477288,Alexander Teufel,9/29/2021 3:05,0.78468
7341572,Adam Kubalica,9/30/2021 22:00,0.78468
7479742,FaakerSee6,9/28/2021 13:18,0.78468
7478780,Ant_Bil,9/28/2021 12:52,0.78468
7479841,BILCANMINEZ,9/28/2021 13:42,0.78468
7479669,Anna Walter,9/28/2021 13:35,0.78468
7479022,Geronimo04,9/28/2021 13:42,0.78468
7480435,Pranay Sanghvi,9/28/2021 15:08,0.78468
7480165,amdemin,9/28/2021 15:43,0.78468
7003545,Hat Constant,10/5/2021 14:56,0.78468
7479025,Daemon OJ,9/28/2021 23:08,0.78468
7482411,AThePaul,9/29/2021 4:14,0.78468
7172559,mahendra301,10/18/2021 11:23,0.78468
7474629,Normalman3,9/30/2021 2:58,0.78468
7046425,Dom Moore,10/17/2021 13:53,0.78468
7377185,HarukiDoi,9/29/2021 15:27,0.78468
7216544,Eklavya Shukla,9/29/2021 15:32,0.78468
7447907,Swarnim Rai,9/29/2021 15:31,0.78468
7406449,Menna El-Zahaby,9/30/2021 17:13,0.78468
7486522,busse_daniel,9/29/2021 20:02,0.78468
7439834,Felipe Piaceski,10/7/2021 19:04,0.78468
7486790,G0D0134,9/30/2021 1:20,0.78468
7487099,Keisuke Nishigaki,9/30/2021 1:04,0.78468
7488889,nmn200,9/30/2021 9:34,0.78468
7486578,Cyril Becot,9/30/2021 19:18,0.78468
7488992,PrabuRam1451,9/30/2021 10:01,0.78468
7481529,Lucas Vinicius Sillis do Vale,10/25/2021 18:26,0.78468
7112029,chenzehua123,10/1/2021 5:56,0.78468
7495444,James Ashford,10/1/2021 16:56,0.78468
7497109,Amgad Reda,10/2/2021 4:06,0.78468
7467643,Chung-Li Hsu,10/3/2021 5:07,0.78468
5409408,mieltn,10/2/2021 8:22,0.78468
4351975,njm maryem,10/2/2021 10:18,0.78468
7499117,Muhammad Elemery,10/2/2021 14:54,0.78468
7499290,wang chih ping,10/2/2021 14:54,0.78468
7446077,Aditi Bhattacharya,10/19/2021 6:19,0.78468
4731932,Anil Chamoli,10/2/2021 15:06,0.78468
7198609,loay hamdy,10/2/2021 17:47,0.78468
7121949,Ilja600 T,10/3/2021 23:30,0.78468
7500660,Zy572,10/3/2021 0:17,0.78468
7204996,Mohamed Elshref,10/3/2021 3:59,0.78468
7376511,TaishiKato0507,10/17/2021 10:07,0.78468
7015199,eryu23,10/3/2021 7:56,0.78468
7501502,FrankieChen0168,10/3/2021 9:27,0.78468
7501750,Hetianhht,10/6/2021 2:16,0.78468
7170290,sherryahaha,10/3/2021 15:04,0.78468
7503335,Paul Scotti,10/3/2021 17:39,0.78468
7503666,GOKUL KHATOD,10/3/2021 17:43,0.78468
7503858,Abhilash Sarnad,10/3/2021 18:58,0.78468
7503913,Mohamed Samir Mohamed,10/7/2021 0:11,0.78468
7475717,puneeth tirunagari,10/4/2021 0:24,0.78468
7505450,GREADY MICHAEL,10/4/2021 5:43,0.78468
7154933,gahyun son,10/4/2021 7:51,0.78468
7506578,Infinil,10/4/2021 9:58,0.78468
7509061,MIHIR YARDI,10/4/2021 17:30,0.78468
1636677,KKSienc,10/5/2021 8:48,0.78468
7128760,Encode0,10/26/2021 9:12,0.78468
7509545,Artem Sitnov,10/4/2021 19:26,0.78468
5818612,Kirill Isakov,10/8/2021 17:04,0.78468
7510182,SeongGil Jeong,10/4/2021 23:41,0.78468
7510566,Kamryn Rose Figuerres,10/5/2021 2:52,0.78468
7510659,youngseok1,10/5/2021 2:34,0.78468
482421,kevin 23,10/6/2021 3:14,0.78468
7500737,Rawan Tt,10/18/2021 8:17,0.78468
6688532,Vemula Ganesh,10/5/2021 10:08,0.78468
7511789,Ira Dhalawong,10/6/2021 7:03,0.78468
7507661,CharlieChien,10/27/2021 6:27,0.78468
7493027,ACAN,10/5/2021 12:08,0.78468
7497504,mhups98110,10/6/2021 7:13,0.78468
7082593,japheth chew,10/12/2021 13:20,0.78468
7513050,Victor Bøtker,10/8/2021 12:36,0.78468
7513458,AllenBeren,10/5/2021 13:58,0.78468
7447634,Marcus Birk,10/6/2021 22:06,0.78468
2980144,Imran Quraishi,10/5/2021 16:14,0.78468
7514141,Raghad0,10/5/2021 17:52,0.78468
6475441,JerryMY,10/28/2021 21:48,0.78468
7431627,Siddhant Tiwari,10/8/2021 5:38,0.78468
7443334,Youheng Lue,10/7/2021 20:42,0.78468
7515219,Iwona Majewska,10/10/2021 15:04,0.78468
5827353,Samuel Leal,10/5/2021 23:01,0.78468
7516516,marvinpancake,10/6/2021 18:15,0.78468
7472928,Fly_light_qi_qin,10/6/2021 9:16,0.78468
7517736,rhebd,10/6/2021 10:57,0.78468
1527970,jamesjamesjames,10/7/2021 14:22,0.78468
7519605,hldzzz,10/6/2021 22:14,0.78468
7500417,Plinio Andrade,10/6/2021 18:52,0.78468
7520918,brandomc,10/7/2021 3:15,0.78468
7482423,Takafumi Ozeki,10/13/2021 5:10,0.78468
7455084,iwtCoke,10/7/2021 8:32,0.78468
7508097,Dananjaya Cahyo Kusumo,10/7/2021 16:04,0.78468
7492974,V S Phani Krishna,10/7/2021 17:21,0.78468
7495550,Namit Shah,10/7/2021 19:04,0.78468
7505149,Ray Rahmanda,10/8/2021 2:18,0.78468
5601709,Richard Guilherme Dos Santos,10/14/2021 2:25,0.78468
4632527,Shimohiro,10/9/2021 1:38,0.78468
7533721,KbB2468,10/10/2021 20:19,0.78468
7534347,Kei Shinada,10/10/2021 3:12,0.78468
7532796,taldavid,10/16/2021 9:40,0.78468
7535911,Puupuls,10/11/2021 17:17,0.78468
7527997,HalfdanIsbrand,10/10/2021 18:07,0.78468
7538270,数智之路,10/11/2021 3:07,0.78468
7539230,mochako,10/11/2021 7:11,0.78468
7527269,Vladimir #19,10/12/2021 12:32,0.78468
7529322,Patryk Rybacki,10/21/2021 11:05,0.78468
7542313,Vera Tumanova,10/11/2021 20:35,0.78468
7358664,Alexander Thomas #2,10/25/2021 18:26,0.78468
6508138,Bift79,10/12/2021 18:24,0.78468
7543770,mzizou,10/12/2021 4:35,0.78468
7531216,Justin Louckx,10/12/2021 4:26,0.78468
7544133,SatoshiANDO,10/12/2021 7:17,0.78468
7544799,Asta #3,10/12/2021 8:01,0.78468
7544826,Tyson068,10/12/2021 8:06,0.78468
7544839,Leonard Burns,10/12/2021 8:08,0.78468
7544849,Benimaru Shinmon,10/12/2021 8:10,0.78468
7544663,jangjinsu,10/12/2021 8:55,0.78468
7098576,Robbie Beane,11/11/2021 16:51,0.78468
7548390,zhang zeyong,10/13/2021 1:24,0.78468
5685983,Rotem Baruch,10/13/2021 6:56,0.78468
7509412,KuzAlex,10/13/2021 6:59,0.78468
7550085,intern Lee,10/16/2021 16:27,0.78468
7550531,Pie4pplee,10/14/2021 7:21,0.78468
6745442,Tien Wolfy,10/13/2021 12:47,0.78468
7551778,jiyekim #2,10/13/2021 15:55,0.78468
7527610,Emil Schledermann,10/13/2021 21:52,0.78468
7549707,Kwan sub,10/14/2021 0:51,0.78468
7554105,kwann sub,10/14/2021 6:01,0.78468
7554346,vLamperouge,11/11/2021 10:17,0.78468
7554402,Thanatorn,10/14/2021 7:17,0.78468
6996801,Sulaksh Swami,10/14/2021 16:37,0.78468
7502529,Bart van Woesik,10/19/2021 13:20,0.78468
1550909,topgunbcn,11/18/2021 15:18,0.78468
5304760,Reto Gruter,10/20/2021 12:12,0.78468
7556558,Pradeep Frederick,10/15/2021 2:29,0.78468
7172068,Nikolay Kramarenko,10/14/2021 22:08,0.78468
5667630,eric chollet,10/15/2021 6:17,0.78468
2075923,tomotika tateisi,10/15/2021 8:58,0.78468
7554114,KosAqH,10/15/2021 9:21,0.78468
7537673,Nitheesh Mandathi,10/15/2021 11:31,0.78468
7485020,Matthias Sylla,10/15/2021 12:13,0.78468
6868469,Tejas Anand,10/15/2021 13:14,0.78468
7560406,Pavel Ianko,10/23/2021 12:33,0.78468
7562861,Vladislav Vlasenko,10/15/2021 19:32,0.78468
7564108,Kunal Bhargava,10/16/2021 3:06,0.78468
7564436,Md. Mohi Uddin Khan,10/16/2021 7:22,0.78468
7017803,Joker 021,10/16/2021 11:03,0.78468
7560730,Rocka Rolla,10/16/2021 12:16,0.78468
2835006,pablorosa01,10/16/2021 13:10,0.78468
7566338,Erav110,10/16/2021 13:31,0.78468
7470255,VQ Bao Le,10/18/2021 7:48,0.78468
5641882,Yusif Abasov,10/19/2021 16:43,0.78468
4302074,honseng,10/18/2021 3:05,0.78468
7568879,Tetsuya A,10/17/2021 8:53,0.78468
7569564,K.seol hwa,10/17/2021 9:45,0.78468
3590051,dayalgaut,11/13/2021 12:49,0.78468
7452124,drcarpenter,10/18/2021 23:22,0.78468
3538107,Jerry Choi,10/24/2021 19:29,0.78468
7563681,Daniel Steblin,10/17/2021 23:57,0.78468
7572117,Srushikesh S,10/18/2021 5:56,0.78468
6636041,Daniel Simamora,10/18/2021 17:51,0.78468
7576297,hosaka,10/18/2021 15:17,0.78468
6626793,Paul Sawyer,10/25/2021 21:40,0.78468
7577803,Griffin Colomer,10/18/2021 21:22,0.78468
7578049,Dominik Kulawiak,10/19/2021 13:38,0.78468
7571630,Miriad,10/18/2021 23:30,0.78468
7574093,Gauthier Imbert,11/6/2021 9:44,0.78468
7581420,Tom Boissonnet,10/19/2021 14:20,0.78468
6299314,Steph #4,10/19/2021 17:39,0.78468
7582798,Shafest,10/19/2021 18:08,0.78468
7568599,Nickolas Simons,10/25/2021 5:36,0.78468
7583180,Yawar Kamran,10/19/2021 19:39,0.78468
7583799,Mark Chamberlain,10/19/2021 23:09,0.78468
7583609,kewb666,10/19/2021 23:08,0.78468
7583187,dliu44,10/19/2021 23:10,0.78468
7571330,Anthony Miguez,10/20/2021 3:59,0.78468
6833980,MelSkar,10/20/2021 13:30,0.78468
7158208,AlexWatanabe,10/28/2021 19:16,0.78468
7590377,(K12_HN) Tran Duc Hung,10/21/2021 4:07,0.78468
7590389,Ho Anh Vu (K14_HL),11/2/2021 5:01,0.78468
7587328,Gabriel Beguerie,10/22/2021 13:08,0.78468
4286845,suichongmingshi,10/28/2021 8:59,0.78468
7553924,Dot Tang,10/21/2021 6:27,0.78468
7588542,Julia Denisova,10/25/2021 12:06,0.78468
7570364,sirteabear,10/23/2021 14:59,0.78468
5423209,Won Bhhin,10/22/2021 4:53,0.78468
7493888,Aviral Gupta #3,10/22/2021 8:01,0.78468
7571766,Alex Z #4,10/29/2021 12:29,0.78468
7592245,Phuong Anh Pham #2,10/22/2021 9:38,0.78468
7597577,Truddel Du,10/22/2021 14:08,0.78468
7577977,John Manford Stock,10/22/2021 16:30,0.78468
7576484,Helen Soremekun ,10/22/2021 17:47,0.78468
7599263,Sean Lee #3,10/22/2021 18:58,0.78468
7600320,Rahul Dixit #2,10/23/2021 2:07,0.78468
7600333,Luiz Bueno,10/23/2021 2:16,0.78468
7600589,JJJJTTTTT,10/23/2021 4:07,0.78468
7604790,AJDL,10/27/2021 7:11,0.78468
7601591,Phenix #2,10/23/2021 10:10,0.78468
7590991,Tomnico1,10/23/2021 11:28,0.78468
7601953,fallantbell2,10/23/2021 12:36,0.78468
5342932,Aaron Tanjaya,10/23/2021 15:40,0.78468
1381557,Rushi11,10/24/2021 6:41,0.78468
7552033,Youcef Bouhadja,10/29/2021 10:51,0.78468
7605754,Yuansj,10/24/2021 12:27,0.78468
7606710,frixinglife,10/24/2021 16:56,0.78468
7603846,Tyler Prasopchaichan #2,10/24/2021 17:05,0.78468
7606781,Megan Nichols,10/24/2021 17:26,0.78468
3796860,Ben Zaretzky,10/24/2021 20:19,0.78468
7607361,Hashir Shah,10/24/2021 21:10,0.78468
7605500,Leopold Tchomgwi,10/24/2021 21:20,0.78468
7606509,HenryChenTW,10/24/2021 23:32,0.78468
7577559,Sameer Kajani,10/25/2021 2:31,0.78468
7583152,Claire Carter,10/25/2021 3:18,0.78468
7608383,Kirill Frolov,10/25/2021 3:32,0.78468
7577666,Emma Diamon,10/25/2021 3:54,0.78468
7589285,Evelyn Lechuga Luna,10/26/2021 14:42,0.78468
7608577,Fusanosuke Matsumoto,10/25/2021 5:37,0.78468
7092222,Rodrigo Morales Ramírez,10/25/2021 13:23,0.78468
7612829,lvsdvale10,10/25/2021 19:58,0.78468
7613132,GrrrDummy,10/25/2021 21:17,0.78468
7594954,Eskinder Fitsum,10/25/2021 21:45,0.78468
7594442,Giselle Salgado,10/25/2021 23:31,0.78468
7594508,Lucas Waunn,10/26/2021 0:47,0.78468
7567645,Alonso Morales,10/26/2021 1:19,0.78468
7613923,Larrington77,10/26/2021 2:46,0.78468
7545235,Kuki AI,11/8/2021 10:40,0.78468
7565424,Saeyoung Ko,10/26/2021 13:20,0.78468
7614273,Jet Kwan,10/26/2021 4:47,0.78468
7615001,Hans0803,10/28/2021 2:57,0.78468
7612159,Vaclav Ruzicka,10/26/2021 9:13,0.78468
7615026,PitayaKun,10/26/2021 9:47,0.78468
7611018,rnseotlfgdj,10/26/2021 10:06,0.78468
7615878,Adam Laurenčík,10/26/2021 10:46,0.78468
5023244,Meher Harshitha,10/26/2021 10:58,0.78468
6860440,chengkaiyuan,10/27/2021 4:01,0.78468
7616619,(●'◡'●),10/26/2021 13:37,0.78468
7612008,Jenna W,10/26/2021 14:23,0.78468
7595987,MoriMori3,10/26/2021 15:31,0.78468
7613346,Zakir Zeynalov,11/4/2021 16:29,0.78468
7578015,Felipe Spinelli,10/26/2021 23:16,0.78468
1672171,synerkag,11/5/2021 1:51,0.78468
7615466,LinHangHan,10/28/2021 6:57,0.78468
7442421,haru fuji,10/27/2021 8:08,0.78468
7599269,Avneesh Dixit,10/27/2021 9:57,0.78468
7602259,KensukeTanigashira,10/31/2021 13:56,0.78468
7623277,QT_Phan_110522604,10/29/2021 3:06,0.78468
7623928,YeXiu1314,10/27/2021 17:18,0.78468
7624308,Egor Falameev,11/17/2021 16:53,0.78468
1987088,BethHilbert,10/30/2021 21:19,0.78468
4759088,Abdul Salama,11/3/2021 3:56,0.78468
3115486,kashiemon,10/28/2021 7:01,0.78468
7627459,Bverhul,10/28/2021 16:49,0.78468
7619310,akira inoue #2,10/31/2021 8:38,0.78468
7576644,Josef Gugglberger,10/28/2021 9:36,0.78468
7592476,Takahiro Hashimoto,10/30/2021 8:45,0.78468
6873114,Patrick chennnn,10/28/2021 14:10,0.78468
7594962,Aaron Tran-Huynh,10/28/2021 18:33,0.78468
7630064,Bradley Gregory,11/2/2021 17:30,0.78468
7630060,David Fecik,11/5/2021 17:27,0.78468
7630368,Yashu Wang,10/29/2021 22:23,0.78468
7616842,Yashan Chelliahpillai,10/28/2021 22:48,0.78468
7628557,red_zepp,11/1/2021 6:56,0.78468
7611406,Mamchits Ivan,10/29/2021 10:36,0.78468
7633252,ValeriaSPbPU,10/29/2021 12:39,0.78468
7633436,[Deleted] 2f22f7bc-c7ad-401d-b564-709e538efbf7,10/29/2021 13:54,0.78468
7630775,youssef #2,10/29/2021 16:50,0.78468
7634430,mindnumbe,10/29/2021 19:00,0.78468
7191191,Shoaib Hossain #2,11/1/2021 17:42,0.78468
1086369,Ryo Ma,10/31/2021 1:01,0.78468
7635182,Daniil Novikov,10/29/2021 22:10,0.78468
7626988,Sudhakar #4,10/30/2021 6:40,0.78468
7637210,Zhang_real,10/30/2021 11:39,0.78468
7431578,Vasily Ponomarev #2,10/30/2021 12:51,0.78468
7612231,Nikhil Date,10/31/2021 7:42,0.78468
7570044,Jorge Ascencion,11/17/2021 10:34,0.78468
7640116,Matwey Ivanov,11/13/2021 10:04,0.78468
7640123,A Ershov,10/31/2021 11:19,0.78468
7640368,juliengssss,10/31/2021 13:14,0.78468
7593997,WeakLearner,10/31/2021 13:45,0.78468
1249246,Abhilash Velaan,10/31/2021 17:45,0.78468
7639249,Clara Ye,11/15/2021 7:00,0.78468
7563345,artiomsa,11/17/2021 8:24,0.78468
7643117,Jiawei Jin,11/1/2021 3:50,0.78468
7607791,GuruparanM,11/1/2021 4:21,0.78468
7593185,raskovic2,11/1/2021 13:19,0.78468
7589242,Sreeja Gopu,11/2/2021 3:47,0.78468
7546301,Hassan Saad,11/2/2021 8:41,0.78468
3942830,Anton Dovzhenko,11/18/2021 16:12,0.78468
7652434,TestUser991991,11/3/2021 5:03,0.78468
7652877,Campbell Manin,11/2/2021 19:07,0.78468
7652817,Polina Maltseva,11/2/2021 19:13,0.78468
6494359,Elina Andriyanova,11/2/2021 19:55,0.78468
7630049,Madison Eberhart,11/3/2021 0:13,0.78468
5311058,Glenn DiCostanzo,11/5/2021 2:00,0.78468
7604524,Tatsuya kutose,11/4/2021 1:37,0.78468
7658043,nikolay_vavilin_1990,11/8/2021 13:31,0.78468
7658091,GDH03241,11/3/2021 9:12,0.78468
7659549,piotr3.1415,11/3/2021 17:16,0.78468
7661911,tetsu1,11/3/2021 16:31,0.78468
7612500,SoraiaGraca,11/3/2021 16:35,0.78468
7662083,Ruihan Dou,11/3/2021 16:51,0.78468
7662657,Abhimanyu18,11/3/2021 18:51,0.78468
7630037,Gage Schmidt,11/3/2021 19:10,0.78468
7630074,Logan Swaim,11/3/2021 19:15,0.78468
7662810,Mazhar Khokhawala,11/3/2021 19:29,0.78468
7643516,Rene Dena,11/4/2021 4:41,0.78468
7663378,Michael Rosenberg,11/3/2021 22:07,0.78468
7663595,Jack Johns,11/3/2021 23:27,0.78468
7662578,Ana Estrada,11/5/2021 21:35,0.78468
7047296,jerry4th,11/4/2021 4:04,0.78468
7658059,Yuju Wu,11/4/2021 4:06,0.78468
7630048,Avery Buseman,11/4/2021 4:09,0.78468
6078161,Nhi Lê,11/11/2021 13:47,0.78468
7054743,Sawada Tsuyoshi,11/5/2021 14:42,0.78468
7630045,Brevin Hansen,11/4/2021 16:17,0.78468
7664183,GComte,11/6/2021 0:38,0.78468
7145443,YangJunhyun,11/5/2021 1:11,0.78468
5410816,kgxiao,11/5/2021 1:46,0.78468
7636021,Gustavo Alfonso,11/5/2021 3:07,0.78468
3757367,Gerdas,11/9/2021 11:42,0.78468
7581877,fumichi,11/9/2021 6:44,0.78468
6342527,Fabio Galvagni,11/5/2021 11:35,0.78468
7666340,Sabry Ashroff,11/8/2021 18:01,0.78468
